1	81978	0.0242356
1	315497	0.0129442
1	357652	0.000627673
1	401196	0.038279
1	580814	0.0633045
1	792698	-0.00294018
1	1193562	-0.0054648
1	1245222	0.00680427
1	1390945	0.0235991
1	1406764	-0.003092
1	1675087	0.0310041
1	1738285	0.00132697
1	1883334	0.021529
1	1904126	-0.00336921
1	1949413	0.0545883
1	2194569	0.00687916
1	2225681	-0.00192017
1	2268988	0.000923242
1	2317262	0.00602234
1	2354943	0.0059182
1	2407510	0.00781591
1	2484946	-0.00245235
1	2657803	0.0111012
1	2698407	0.105291
1	2721556	-0.00432777
1	2808944	0.0639213
1	2838035	-0.00489369
1	2870378	-0.003471
1	3051176	0.0928018
1	3124748	-0.00362114
1	3132186	0.0314404
1	3253438	-0.00363141
1	3314910	0.0770257
1	3398222	0.0894562
1	3420990	-0.00344253
1	3460454	0.0063108
1	3520169	0.0338781
1	3585807	0.0707777
1	3599190	0.0908109
1	3656263	0.0585065
1	3666516	0.037189
1	3735231	-2.69E-05
1	3815116	0.0401682
1	3839440	0.0192968
1	3876116	0.0197384
1	3979626	0.105913
1	4002045	0.0777252
1	4067600	-0.00341971
1	4098040	0.0381178
1	4154546	0.0557168
1	4174901	0.0726126
1	4246644	-0.00516445
1	4263142	0.00308647
1	4291733	0.0134887
1	4363968	-0.00365274
1	4387121	0.0125907
1	4426292	-0.00295797
1	4561875	0.0158195
1	4605863	0.000305346
1	4632159	-0.00458735
1	4772466	0.0158919
1	4807696	-0.00422863
1	4887716	0.0751111
1	4951877	0.0307789
1	4998140	-0.00283847
1	5016766	0.00270591
1	5078059	-0.00407038
1	5145828	-0.00496453
1	5231809	0.0688024
1	5238612	0.0688024
1	5258389	0.045792
1	5272648	0.063543
1	5336729	0.0111107
1	5401708	-0.0052811
1	5418102	-0.00411695
1	5473827	0.0469359
1	5529775	0.0193774
1	5562664	0.0141455
1	5605415	0.057485
1	5682196	-0.00326748
1	5729978	-0.00581537
1	5750260	0.0197731
1	5783685	0.00386196
1	5843188	0.0197298
1	5903125	0.00900489
1	5938634	0.0115419
1	6024724	0.0333639
1	6231252	0.03397
1	6286448	0.00937361
1	6366323	0.0169724
1	6408448	0.0685821
1	6480529	0.0102735
1	6504031	0.0263479
1	6555570	0.0349248
1	6596126	0.0138902
1	6625308	-0.00528813
1	6716374	0.0204017
1	6803550	-0.00536985
1	6816172	0.00450009
1	6832517	-0.00494776
1	6867954	0.0594087
1	6925078	0.0158782
1	6965862	0.00332396
1	7031409	0.030903
1	7080496	-0.00388952
1	7171846	-0.00546322
1	7362347	0.0122643
1	7374669	0.00379908
1	7444909	0.00117202
1	7494503	0.00482503
1	7556697	0.000368984
1	7572815	0.00637985
1	7578311	0.0571981
1	7709936	-0.00194362
1	7748239	-0.00393615
1	7766706	-0.00462738
1	7822385	-0.00237442
1	7874458	0.0247064
1	7939149	0.00991914
1	7956997	0.000730129
1	8059661	-0.000430897
1	8068287	-0.00538152
1	8128844	-0.00487792
1	8215106	0.0397617
1	8293625	-0.00542844
1	8320942	0.00150546
1	8332050	-0.00134537
